id	type	timeindex	count	platformtype	needcount	reward	rank
9084	3	9999	0	6	5000	30000_6004_5,30000_3001_8,30000_3501_5	5
9085	3	9999	0	6	10000	30000_6004_10,30000_3001_10,30000_3501_7	6
9086	3	9999	0	6	20000	30000_6004_15,30000_3001_12,30000_3501_9,30000_3801_5	7
9087	3	9999	0	6	30000	30000_6004_20,30000_3001_14,30000_3501_11,30000_3801_7	8
9088	3	9999	0	9	500	30000_3001_1	1
9089	3	9999	0	9	1000	30000_3001_2	2
9090	3	9999	0	9	2000	30000_6004_3,30000_3001_4,30000_3501_1	3
9091	3	9999	0	9	3000	30000_6004_3,30000_3001_6,30000_3501_3	4
9092	3	9999	0	9	5000	30000_6004_5,30000_3001_8,30000_3501_5	5
9093	3	9999	0	9	10000	30000_6004_10,30000_3001_10,30000_3501_7	6
9094	3	9999	0	9	20000	30000_6004_15,30000_3001_12,30000_3501_9,30000_3801_5	7
9095	3	9999	0	9	30000	30000_6004_20,30000_3001_14,30000_3501_11,30000_3801_7	8
